,고객ID,가입날짜,최초거래날짜,최근거래날짜,구매횟수,구매제품수,구매원가,할인가,배송료,총결제금액,평균결제금액,평균할인차액,평균할인비율,구매제품평균금액
1377,USER_1377,2016-05-24,2019-01-09,2019-07-14,10,42,1770.8700000000001,1715.95,108.74000000000001,1824.69,182.47,-5.49,0.03,40.86
1378,USER_1378,2018-09-11,2019-01-04,2019-01-04,32,192,5893.37,5804.77,250.07999999999998,6054.85,189.21,-2.77,0.01,30.23
1379,USER_1379,2019-04-16,2019-04-25,2019-12-13,19,153,1872.1699999999998,1747.4,247.35,1994.75,104.99,-6.57,0.06,11.42
1380,USER_1380,2017-07-04,2019-06-30,2019-06-30,12,60,1166.25,1031.43,79.99,1111.42,92.62,-11.23,0.12,17.19
1381,USER_1381,2016-08-09,2019-05-06,2019-05-07,17,47,3032.5,2895.31,102.0,2997.31,176.31,-8.07,0.05,61.6
1382,USER_1382,2018-05-22,2019-01-04,2019-11-21,64,939,12624.460000000001,11999.92,549.06,12548.98,196.08,-9.76,0.05,12.78
1383,USER_1383,2017-10-24,2019-01-03,2019-07-07,4,5,229.9,229.9,77.08,306.98,76.74,0.0,0.0,45.98
1384,USER_1384,2019-01-01,2019-01-17,2019-01-17,1,1,23.12,23.12,6.5,29.62,29.62,0.0,0.0,23.12
1385,USER_1385,2019-08-06,2019-12-21,2019-12-21,2,2,300.5,250.38,13.0,263.38,131.69,-25.06,0.19,125.19
1386,USER_1386,2016-10-25,2019-05-10,2019-05-18,11,27,1094.43,1047.17,93.00999999999999,1140.18,103.65,-4.3,0.04,38.78
1387,USER_1387,2018-09-11,2019-02-04,2019-07-26,2,3,64.16,60.39,19.41,79.80000000000001,39.9,-1.88,0.05,20.13
1388,USER_1388,2016-09-13,2019-04-19,2019-04-19,19,208,7588.860000000001,7164.8,159.89,7324.6900000000005,385.51,-22.32,0.06,34.45
1389,USER_1389,2017-01-03,2019-01-07,2019-07-08,8,60,943.5500000000001,912.5600000000001,57.99,970.5500000000001,121.32,-3.87,0.03,15.21
1390,USER_1390,2017-12-26,2019-02-06,2019-09-03,39,175,7372.41,6531.85,417.8,6949.65,178.2,-21.55,0.12,37.32
1391,USER_1391,2018-12-25,2019-01-31,2019-12-13,29,398,11471.33,11040.51,243.2,11283.710000000001,389.09,-14.86,0.04,27.74
1392,USER_1392,2019-07-02,2019-01-23,2019-01-23,23,88,4871.2300000000005,4723.66,242.55,4966.21,215.92,-6.42,0.03,53.68
1393,USER_1393,2019-04-16,2019-03-02,2019-11-19,45,224,5178.68,4831.88,342.11,5173.99,114.98,-7.71,0.07,21.57
1394,USER_1394,2019-05-21,2019-02-01,2019-02-01,26,328,5097.61,4852.47,233.79000000000002,5086.26,195.63,-9.43,0.05,14.79
1395,USER_1395,2017-01-31,2019-01-06,2019-01-06,31,1202,8415.65,8103.72,497.3,8601.02,277.45,-10.06,0.04,6.74
1396,USER_1396,2018-11-20,2019-05-19,2019-05-19,3,8,130.28,115.38,18.0,133.38,44.46,-4.97,0.11,14.42
1397,USER_1397,2019-05-21,2019-03-29,2019-12-12,35,1397,13640.28,13170.16,320.93,13491.09,385.46,-13.43,0.03,9.43
1398,USER_1398,2019-01-01,2019-01-24,2019-01-24,33,165,5686.84,5512.16,296.73,5808.89,176.03,-5.29,0.03,33.41
1399,USER_1399,2018-09-11,2019-04-17,2019-04-17,4,20,546.09,536.73,44.89,581.62,145.4,-2.34,0.02,26.84
1400,USER_1400,2015-11-24,2019-06-11,2019-06-11,7,26,738.76,638.45,42.0,680.45,97.21,-14.33,0.15,24.56
1401,USER_1401,2016-02-02,2019-09-10,2019-09-11,11,53,2083.23,1783.74,110.0,1893.74,172.16,-27.23,0.16,33.66
1402,USER_1402,2018-03-13,2019-05-15,2019-07-12,8,35,1128.76,1001.3499999999999,55.88,1057.23,132.15,-15.93,0.12,28.61
1403,USER_1403,2017-05-23,2019-04-07,2019-04-07,17,295,4421.04,4239.18,195.73000000000002,4434.91,260.88,-10.7,0.04,14.37
1404,USER_1404,2017-05-23,2019-05-09,2019-05-10,18,386,3386.7400000000002,3105.62,126.23,3231.85,179.55,-15.62,0.09,8.05
1405,USER_1405,2017-11-28,2019-10-22,2019-10-22,5,44,480.39,474.35,30.0,504.35,100.87,-1.21,0.01,10.78
1406,USER_1406,2019-04-16,2019-01-16,2019-01-16,13,34,1793.2200000000003,1757.8200000000002,84.5,1842.3200000000002,141.72,-2.72,0.02,51.7
1407,USER_1407,2018-08-07,2019-05-02,2019-11-21,23,111,3229.45,2990.85,194.22,3185.07,138.48,-10.37,0.07,26.94
1408,USER_1408,2016-11-29,2019-12-13,2019-12-13,1,1,23.08,23.08,6.5,29.58,29.58,0.0,0.0,23.08
1409,USER_1409,2016-11-29,2019-08-11,2019-08-11,3,5,42.43,36.36,18.0,54.36,18.12,-2.02,0.11,7.27
1410,USER_1410,2015-12-29,2019-05-12,2019-10-04,7,43,511.02,506.13,56.489999999999995,562.62,80.37,-0.7,0.01,11.77
1411,USER_1411,2017-05-23,2019-01-19,2019-12-13,95,716,15743.19,14979.3,1004.99,15984.29,168.26,-8.04,0.05,20.92
1412,USER_1412,2018-05-22,2019-03-31,2019-03-31,28,292,5343.570000000001,4615.55,244.49,4860.04,173.57,-26.0,0.15,15.81
1413,USER_1413,2019-01-29,2019-05-25,2019-05-25,3,8,904.48,904.48,18.0,922.48,307.49,0.0,0.0,113.06
1414,USER_1414,2016-01-05,2019-06-09,2019-06-09,5,105,809.93,757.0,30.0,787.0,157.4,-10.59,0.07,7.21
1415,USER_1415,2018-05-22,2019-02-11,2019-12-05,50,242,9604.4,8908.2,578.51,9486.71,189.73,-13.92,0.07,36.81
1416,USER_1416,2019-08-06,2019-04-04,2019-10-01,6,13,1322.41,1269.47,37.5,1306.97,217.83,-8.82,0.04,97.65
1417,USER_1417,2017-11-28,2019-07-26,2019-07-26,3,5,95.11,90.56,31.9,122.46,40.82,-1.52,0.04,18.11
1418,USER_1418,2015-11-24,2019-04-28,2019-06-20,17,28,1881.8000000000002,1822.93,122.97999999999999,1945.91,114.47,-3.46,0.03,65.1
1419,USER_1419,2018-12-25,2019-09-06,2019-09-06,33,220,5550.62,4942.46,287.89,5230.35,158.5,-18.43,0.12,22.47
1420,USER_1420,2018-01-02,2019-04-12,2019-04-12,4,73,581.9,573.38,33.25,606.63,151.66,-2.13,0.01,7.85
1421,USER_1421,2018-12-25,2019-01-02,2019-01-02,12,15,2017.1100000000001,1969.7900000000002,78.0,2047.7900000000002,170.65,-3.94,0.02,131.32
1422,USER_1422,2019-01-01,2019-05-23,2019-11-16,19,122,3184.54,3082.3,127.99,3210.29,168.96,-5.38,0.03,25.26
1423,USER_1423,2016-12-27,2019-03-27,2019-10-19,32,541,5848.02,5222.08,238.86,5460.94,170.65,-19.56,0.11,9.65
1424,USER_1424,2016-12-27,2019-01-05,2019-08-29,15,94,2405.57,2254.67,127.97,2382.64,158.84,-10.06,0.06,23.99
1425,USER_1425,2016-12-27,2019-04-11,2019-08-29,12,35,1699.8500000000001,1668.57,100.68,1769.25,147.44,-2.61,0.02,47.67
1426,USER_1426,2018-10-23,2019-08-18,2019-11-29,12,93,1378.68,1290.24,116.95,1407.1899999999998,117.27,-7.37,0.06,13.87
1427,USER_1427,2019-05-21,2019-07-10,2019-07-16,11,23,1580.0900000000001,1521.3500000000001,103.92,1625.27,147.75,-5.34,0.04,66.15
1428,USER_1428,2016-01-05,2019-03-26,2019-04-17,14,40,2392.61,2181.98,102.36,2284.34,163.17,-15.05,0.09,54.55
1429,USER_1429,2015-12-01,2019-08-31,2019-08-31,19,160,3398.44,2886.3700000000003,154.57,3040.94,160.05,-26.95,0.17,18.04
1430,USER_1430,2019-01-29,2019-02-12,2019-09-17,33,114,3790.21,3525.21,250.12,3775.33,114.4,-8.03,0.07,30.92
1431,USER_1431,2019-09-10,2019-03-08,2019-03-08,1,13,110.29,110.29,28.78,139.07,139.07,0.0,0.0,8.48
1432,USER_1432,2016-10-25,2019-04-27,2019-07-16,77,374,11892.47,11383.12,514.16,11897.28,154.51,-6.61,0.04,30.44
1433,USER_1433,2018-01-02,2019-02-15,2019-09-16,120,1230,21261.91,19923.7,1214.95,21138.65,176.16,-11.15,0.06,16.2
1434,USER_1434,2018-03-13,2019-03-20,2019-03-21,12,151,1911.34,1778.39,78.0,1856.39,154.7,-11.08,0.07,11.78
1435,USER_1435,2019-09-10,2019-11-12,2019-11-13,45,165,11860.050000000001,10761.710000000001,353.73,11115.44,247.01,-24.41,0.1,65.22
1436,USER_1436,2017-08-08,2019-10-14,2019-10-14,10,31,1786.72,1689.6,87.97,1777.57,177.76,-9.71,0.05,54.5
1437,USER_1437,2017-08-08,2019-05-23,2019-05-23,1,2,35.85,35.85,6.0,41.85,41.85,0.0,0.0,17.92
1438,USER_1438,2017-10-24,2019-01-10,2019-10-21,5,17,616.26,613.46,31.5,644.96,128.99,-0.56,0.0,36.09
1439,USER_1439,2017-01-03,2019-11-28,2019-11-28,24,259,4446.92,4356.18,171.97,4528.15,188.67,-3.78,0.02,16.82
1440,USER_1440,2017-10-24,2019-02-17,2019-02-17,34,151,3603.73,3393.21,279.92,3673.13,108.03,-6.19,0.06,22.47
1441,USER_1441,2015-11-24,2019-10-13,2019-10-13,8,19,827.24,818.55,54.99,873.54,109.19,-1.09,0.01,43.08
1442,USER_1442,2019-07-02,2019-01-30,2019-06-05,29,123,4214.05,4078.21,285.83,4364.04,150.48,-4.68,0.03,33.16
1443,USER_1443,2018-01-30,2019-08-13,2019-08-13,9,16,1444.91,1334.1399999999999,54.0,1388.1399999999999,154.24,-12.31,0.08,83.38
1444,USER_1444,2018-04-17,2019-06-20,2019-07-12,13,232,2885.17,2769.63,118.76,2888.39,222.18,-8.89,0.04,11.94
1445,USER_1445,2017-01-31,2019-04-28,2019-12-19,15,43,3170.6,3058.95,141.81,3200.76,213.38,-7.44,0.03,71.14
1446,USER_1446,2019-05-21,2019-08-04,2019-09-12,13,63,2004.3000000000002,1691.0,85.49,1776.49,136.65,-24.1,0.18,26.84
1447,USER_1447,2019-03-12,2019-08-26,2019-09-18,6,15,449.68,437.13,49.980000000000004,487.11,81.18,-2.09,0.03,29.14
1448,USER_1448,2017-04-18,2019-04-06,2019-04-06,1,3,9.91,8.92,6.5,15.42,15.42,-0.99,0.06,2.97
1449,USER_1449,2017-07-04,2019-08-04,2019-12-11,15,54,2350.94,2072.95,137.23,2210.18,147.35,-18.53,0.13,38.39
1450,USER_1450,2018-05-22,2019-12-08,2019-12-08,17,457,5203.4400000000005,4604.78,114.99,4719.77,277.63,-35.22,0.13,10.08
1451,USER_1451,2016-11-29,2019-09-14,2019-09-14,21,327,3154.55,2793.16,187.7,2980.86,141.95,-17.21,0.12,8.54
1452,USER_1452,2017-03-14,2019-03-04,2019-05-26,12,97,1209.56,1094.84,117.59,1212.43,101.04,-9.56,0.09,11.29
1453,USER_1453,2016-03-15,2019-06-20,2019-10-05,32,149,4830.34,4189.29,222.19,4411.48,137.86,-20.03,0.15,28.12
1454,USER_1454,2017-08-08,2019-01-31,2019-04-19,2,38,102.28,92.06,18.98,111.04,55.52,-5.11,0.09,2.42
1455,USER_1455,2016-08-09,2019-07-26,2019-08-23,11,55,1082.95,1010.87,104.06,1114.93,101.36,-6.55,0.06,18.38
1456,USER_1456,2018-08-07,2019-01-15,2019-08-30,13,40,2761.51,2636.13,82.0,2718.13,209.09,-9.64,0.05,65.9
1457,USER_1457,2017-01-03,2019-04-18,2019-06-12,2,2,149.77,131.02,12.0,143.02,71.51,-9.38,0.13,65.51
1458,USER_1458,2019-10-22,2019-09-14,2019-09-14,1,50,109.45,76.61,6.0,82.61,82.61,-32.84,0.4,1.53
1459,USER_1459,2018-03-13,2019-01-30,2019-11-27,27,140,6458.3,6318.0,312.81,6630.81,245.59,-5.2,0.02,45.13
1460,USER_1460,2019-07-02,2019-07-04,2019-11-28,30,86,8397.94,8081.82,185.5,8267.32,275.58,-10.54,0.04,93.97
1461,USER_1461,2018-09-11,2019-12-13,2019-12-13,6,117,2693.45,2255.8300000000004,54.6,2310.4300000000003,385.07,-72.94,0.19,19.28
1462,USER_1462,2016-02-02,2019-07-05,2019-07-05,2,4,58.35,58.35,12.5,70.85,35.42,0.0,0.0,14.59
1463,USER_1463,2019-07-02,2019-04-05,2019-04-05,3,46,595.58,582.38,94.35,676.73,225.58,-4.4,0.02,12.66
1464,USER_1464,2016-04-19,2019-06-22,2019-10-05,19,141,2640.23,2384.13,222.05,2606.1800000000003,137.17,-13.48,0.1,16.91
1465,USER_1465,2017-11-28,2019-04-05,2019-06-20,2,10,119.58,115.4,12.5,127.9,63.95,-2.09,0.03,11.54
1466,USER_1466,2015-11-24,2019-10-23,2019-10-23,1,2,327.8,327.8,6.0,333.8,333.8,0.0,0.0,163.9
1467,USER_1467,2017-01-03,2019-07-29,2019-10-10,53,155,6946.0,6639.16,337.87,6977.03,131.64,-5.79,0.04,42.83
